customer_id,predicted_purchases_holdout,p_alive,expected_avg_value,clv_12m,p_churn,fold,value_at_risk,expected_save,selected_uniform_cost,variable_cost,expected_save_variable_cost,selected_variable_cost_knapsack
12366,0.22793668066365866,1.0,434.4814601229518,55.01050910441071,0.8397114157676697,train,46.192952482165,4.238590496433,False,5.205335265418059,4.033255231014941,False
12368,0.2301618121264588,1.0,434.4814601229518,55.542577693392765,0.8843242883682251,train,49.11765049284641,4.823530098569282,False,5.2071457153061385,4.616384383263144,False
12369,0.7790960109448892,0.8497890686821765,584.8656380224871,252.28553059982434,0.4572018444538116,train,115.34540991924823,18.069081983849646,True,5.576105376280197,17.49297660756945,True
12370,1.4440340587985945,0.9445552316819845,689.5519685258192,550.8228552470757,0.2360052913427353,test,129.9971084308234,20.99942168616468,True,5.893649976890888,20.105771709273792,True
12371,0.5027067106297335,0.8869282906709407,1170.0893050949157,326.1156610179449,0.5568538665771484,train,181.59876678920526,31.31975335784105,True,5.407267955754441,30.91248540208661,True
12372,1.5560674397617837,0.9364184989738982,471.5150293547192,400.4625246384187,0.28706775307655336,train,114.95987713931474,17.99197542786295,True,5.93846992105054,17.05350550681241,True
12373,0.8035814316279384,0.929689450325142,299.66034097458464,133.4111970592567,0.5204034864902496,train,69.42765208647492,8.885530417294985,False,5.589774372339884,8.295756044955102,False
12374,0.5461067571352131,0.8599601268565188,617.4954408325164,186.72701992873039,0.4655351758003235,train,86.927996049192,12.3855992098384,False,5.435740001555523,11.949859208282877,False
12376,0.7310229597941229,0.7350447067332062,103.30496030288575,41.572720138114896,0.6675609827041626,train,27.752325909085112,0.5504651818170228,False,5.548712539996416,0.0017526418206070815,False
12377,1.2714423405822808,0.9081906688148198,667.9961221329806,469.21481877622995,0.28706775307655336,train,134.6964437363145,21.939288747262903,True,5.82041502204407,21.118873725218833,True
12378,0.26421204424989764,1.0,434.4814601229518,63.67485642857345,0.7488255381584168,train,47.68135863228644,4.536271726457288,False,5.234449038181931,4.301822688275357,False
12379,0.5927373769626094,0.8268953646717407,381.9836565191364,125.19326924653612,0.6167334914207458,test,77.2108820447937,10.442176408958742,False,5.465454156673125,9.976722252285617,False
12380,1.1777734455946,0.9703743927665436,1221.262099335471,796.0504477243248,0.1834057942032814,train,146.00026459075755,24.200052918151513,True,5.778302999630488,23.421749918521027,True
12383,3.4655086122214365,0.9749605606345,276.8558425208738,523.8238349966824,0.05441379956901073,train,28.503245166980026,0.7006490333960054,False,6.496383118752963,-0.7957340853569574,False
12385,0.4482049505026783,1.0,434.4814601229518,107.34182317443612,0.6173507690429687,train,66.2675570872125,8.2535114174425,False,5.370324824350029,7.8831865930924705,False
12386,0.9504835063222081,0.7941340973461002,195.45996311167227,101.97941233602462,0.5581755399703979,train,56.9224135465244,6.384482709304882,False,5.668077293800755,5.716405415504127,False
12387,0.3941674930227116,1.0,434.4814601229518,94.56093864391492,0.7456257104873657,train,70.50706706072125,9.101413412144252,False,5.3322974579345574,8.769115954209695,False
12388,1.6891908170299073,0.9337433435194731,360.32971728485745,335.97305455350164,0.2360052913427353,train,79.29141862320785,10.85828372464157,False,5.989240336847843,9.869043387793727,False
12389,0.7750572432464764,0.8678304051893035,614.4412489266301,263.74818007725514,0.4572018444538116,train,120.5861544026571,19.117230880531423,True,5.573832672123693,18.54339820840773,True
12391,0.8440563162347646,0.695411749478862,518.1181833335088,242.0378879101921,0.5234670341014862,test,126.69885532453623,20.339771064907247,True,5.611967664925523,19.727803399981724,True
12392,0.24808444562836,1.0,434.4814601229518,59.825321100652275,0.8850211501121521,train,52.94667448632808,5.589334897265616,False,5.221609932424393,5.367724964841223,False
12393,2.5132719643126338,0.9327813397104906,395.65634262856327,545.5860410749148,0.10591566115617752,train,57.786106258031026,6.557221251606206,False,6.256547786829351,5.300673464776855,False
12394,1.1762519163755984,1.0,434.4814601229518,277.1869118215254,0.4314875602722168,test,119.60270432126009,18.92054086425202,True,5.777604092686019,18.142936771566,True
12395,3.142250616401284,0.9750083409535204,244.31939353863515,423.3939066687484,0.018114506825804712,train,7.669571812355166,-3.466085637528967,False,6.421239267275584,-4.887324904804551,False
12396,0.2111952399072099,1.0,434.4814601229518,51.00473734161836,0.8533052325248718,train,43.522609257159665,3.7045218514319327,False,5.191607673629925,3.512914177802008,False
12399,1.5466195591982823,0.9679303086082541,340.5513571105387,291.2018242009439,0.15188405513763428,train,44.228913923115854,3.8457827846231716,False,5.934766816642226,2.911015967980946,False
12400,0.39549167078187303,1.0,434.4814601229518,94.87453510031064,0.7309745192527771,train,69.3508676842803,8.870173536856061,False,5.333246805350038,8.536926731506023,False
12401,0.6310562879520729,1.0,434.4814601229518,150.36742648397322,0.7758354663848877,train,116.66038245528867,18.332076491057734,True,5.489227834356725,17.84284865670101,True
12402,1.6603186952139861,0.8973887568091108,202.2365580077502,185.6718519393454,0.3883395612239838,train,72.10372551376987,9.420745102753976,False,5.978445925847757,8.442299176906218,False
12403,0.2909577710460798,1.0,434.4814601229518,70.05028716022218,0.7239949345588684,train,50.716053068395,5.143210613679001,False,5.2553844010631146,4.887826212615886,False
12406,0.7330456248719057,0.8844726897814595,986.2785334363258,400.7432458925316,0.42228121161460874,train,169.22634342186933,28.84526868437387,True,5.549880337491305,28.295388346882564,True
12407,1.8269136946121864,0.903715920895703,274.70998598976115,272.90893829387005,0.31706775426864625,train,86.53062418467793,12.306124836935588,False,6.039185549279106,11.266939287656482,False
12408,1.6188768112363419,0.9350651136812219,610.647009259569,544.5361614539864,0.1834057942032814,train,99.87108716387465,14.974217432774932,True,5.96274552785435,14.011471904920581,False
12409,0.9892660790517054,0.6709652858212757,1751.5511614533375,956.6508610584508,0.42228121161460874,train,403.9756846999213,75.79513693998427,True,5.687765766214667,75.10737117376961,True
12410,0.7075036417346796,0.9116479250333414,515.485427936881,201.45585176760258,0.597990345954895,train,120.4686544931467,19.093730898629342,True,5.5350324452480475,18.558698453381297,True
12411,0.40224855814563326,1.0,434.4814601229518,96.4744016209081,0.7030795097351075,test,67.82917499361592,8.565834998723185,False,5.3380770611623385,8.227757937560845,False
12412,0.8955356074151484,0.7877800154937838,325.5283010372783,160.97608731782907,0.4420757949352264,train,71.1636317665917,9.232726353318341,False,5.6395014410339765,8.593224912284365,False
12413,1.5749776803224322,0.9385383438270869,272.69765532929904,235.80026611156458,0.28706775307655336,train,67.6906525675002,8.53813051350004,False,5.945840866242184,7.592289647257855,False
12414,1.8242030986703053,0.9576955468654159,167.041604888623,167.6078726146449,0.4039283812046051,train,67.70157666238117,8.540315332476235,False,6.0382262358375645,7.50208909663867,False
12415,4.150350115549469,0.9778728368764924,7350.65541914732,16779.827009479824,0.018114506825804712,train,303.9582908990445,55.791658179808906,True,6.639064695966703,54.1525934838422,True
12416,0.21823199699167486,1.0,434.4814601229518,52.689004741508604,0.9585925817489624,train,50.50728908494606,5.101457816989212,False,5.197400624870476,4.904057192118736,False
12417,4.5513036630564745,0.9900734278020912,279.43322034641005,702.9861216599478,0.005940594151616097,train,4.176155243000368,-4.164768951399926,False,6.7140327944194205,-5.878801745819347,False
12418,0.7901146041797611,0.8438273621055633,497.4002175039902,217.53779255369076,0.4420757949352264,train,96.16819257162722,14.233638514325445,True,5.582279642484602,13.651358871840843,False
12419,0.7452126989967274,0.7393808081254498,202.92091084797082,83.2294909554327,0.6675609827041626,train,55.56076077217587,6.112152154435174,False,5.556876438768878,5.555275715666296,False
12421,1.1033341797035174,0.8929195356484805,184.9889624591147,112.57624574011915,0.4572018444538116,test,51.47006719406803,5.294013438813607,False,5.74352379027963,4.550489648533977,False
12422,2.4418415502899857,0.8441980982988995,348.67662169739816,470.83949863469064,0.20747986882925035,test,97.6897174163556,14.537943483271121,True,6.236006662531597,13.301936820739524,False
12423,3.8805422570132593,0.9801536587795321,247.4315646225179,527.0093980826513,0.018114506825804712,test,9.54651533883142,-3.0906969322337163,False,6.585256331932303,-4.6759532641660195,False
12424,0.5806540345980457,0.8370885685121894,1006.760140419311,323.36315320355794,0.4504091262817383,train,145.6457153061224,24.129143061224482,True,5.457838707335018,23.671304353889465,True
12425,0.3549560698998087,1.0,434.4814601229518,85.26508208192008,0.6173507690429687,test,52.638463995785216,5.527692799157045,False,5.303769033067952,5.223923766089093,False
12426,0.5220344415104791,0.9505391994580815,496.9560412511303,143.8785042400584,0.5247887074947357,train,75.50581427641609,10.101162855283219,False,5.420047888296784,9.681114966986435,False
12427,0.46229371700938304,1.0,434.4814601229518,110.66873390612491,0.7379132986068726,train,81.66393048931488,11.332786097862975,False,5.380006241976929,10.952779855886046,False
12428,3.3991820735940674,0.8626194780618099,247.45459602891677,456.62739133101456,0.18848782628774643,train,86.06870441542709,12.213740883085418,False,6.481418631279103,10.732322251806314,False
12429,1.4729783004718269,0.9570235559910777,826.6324957173447,671.8257995184782,0.17785023897886276,train,119.4843789965269,18.89687579930538,True,5.9054232139240845,17.991452585381296,True
12431,5.153552251659044,0.9860546199489904,364.58333938713423,1037.5947641699772,0.0,train,0.0,-5.0,False,6.817029516966437,-6.817029516966437,False
12433,1.3448893859890942,0.5753088574070665,1694.032461217893,1252.9731342024056,0.4026041984558105,train,504.45224438222425,95.89044887644485,True,5.852238230631793,95.03821064581305,True
12434,1.0361676880684543,0.9175499668645954,312.90839863087706,178.13586637790817,0.4572018444538116,train,81.44404667135734,11.28880933427147,False,5.711069456823497,10.577739877447971,False
12435,1.295347962534234,0.9525766385137934,2171.319886637087,1558.0335574591738,0.2360052913427353,train,367.70416364991064,68.54083272998213,True,5.8308844496816885,67.70994828030044,True
12437,7.402217219784535,0.9893232986480912,323.76301027908096,1324.18911274324,0.0,test,0.0,-5.0,False,7.128495625755599,-7.128495625755599,False
12439,0.25914759559162126,0.5261802190469128,140.95405041836156,20.28131718590643,0.8059141635894775,train,16.34500077637268,-1.730999844725464,False,5.230434980591046,-1.9614348253165104,False
12440,0.436893468858159,0.8754238147670472,283.753310553649,68.82030471165933,0.622990345954895,train,42.87438544103794,3.5748770882075878,False,5.3624834699425055,3.2123936182650823,False
12441,0.47155914159509343,1.0,434.4814601229518,112.85550666994108,0.7456257104873657,train,84.14796734318645,11.829593468637292,False,5.386322479249755,11.443270989387536,False
12443,0.19131914382366463,1.0,434.4814601229518,46.24281635011668,0.8850211501121521,train,40.92587051060529,3.1851741021210582,False,5.175061217385713,3.010112884735345,False
12445,0.387677659530811,1.0,434.4814601229518,93.02369052685779,0.7110795021057129,train,66.14723954387397,8.229447908774794,False,5.327631601346749,7.901816307428046,False
12447,0.9321275501741145,1.0,434.4814601229518,220.62306989185166,0.4655351758003235,train,102.70779962771022,15.541559925542046,True,5.658621753369976,14.88293817217207,True
12449,0.8844083929072851,0.9511415505102064,708.6501847140207,345.3436915344596,0.36535983085632323,train,126.17471272632842,20.234942545265685,True,5.6336139217222225,19.601328623543463,True
12450,0.9163443045373078,0.6827633117016512,197.01292369341178,99.46010658897308,0.5484078168869019,train,54.54469992179729,5.908939984359458,False,5.650419363058747,5.258520621300711,False
12451,1.537810630213204,0.9598738418635695,2138.7764712675057,1813.7343138835633,0.09874695762991906,test,179.10074544499054,30.820149088998107,True,5.931301752723266,29.888847336274843,True
12454,0.7935952628876833,0.5041660258811983,3736.1841464681984,1629.622895164573,0.5400744855403901,train,880.1177467308478,171.02354934616957,True,5.584222132212558,170.43932721395703,True
12455,1.65716654831191,0.9776160541486145,720.7958495284471,661.1963173564226,0.0718051042407751,train,47.47727049139454,4.495454098278909,False,5.977260347655458,3.5181937506234506,False
12456,0.8570347707827123,1.0,434.4814601229518,203.15745771346107,0.4655351758003235,train,94.57694279178288,13.915388558356579,True,5.618981006364747,13.296407551991832,False
12457,1.959544488347338,0.9462418368514431,311.41291075418985,335.20979168846407,0.2500264525413513,train,83.81131507299202,11.762263014598403,False,6.085035367421986,10.677227647176418,False
12458,1.1899340559421738,0.9186547529532165,372.4843699563761,244.30681719875807,0.28706775307655336,train,70.13260907453174,9.02652181490635,False,5.783871431933121,8.242650382973228,False
12459,0.24098377389438685,1.0,434.4814601229518,58.12917103252999,0.8666336059570312,train,50.376693103214464,5.075338620642894,False,5.215904431112324,4.85943418953057,False
12460,0.346599191335169,1.0,434.4814601229518,83.28142942991195,0.7379132986068726,train,61.45447430332181,7.290894860664363,False,5.297582296605448,6.993312564058915,False
12462,0.6310562879520729,1.0,434.4814601229518,150.36742648397322,0.5818538665771484,train,87.49186850695493,12.498373701390985,False,5.489227834356725,12.00914586703426,False
12463,2.2351357573454558,0.9331503830476823,292.5178744328833,354.33126393849915,0.23755615055561066,train,84.17357108273393,11.834714216546786,False,6.1740708922486895,10.660643324298096,False
12464,2.3679105167251837,0.9538586436603476,165.04963970789896,213.08988319064267,0.3208343505859375,train,68.36655428990312,8.673310857980624,False,6.2142925273588325,7.459018330621792,False
12467,0.38388551649578073,1.0,434.4814601229518,92.12521053115658,0.7758354663848877,train,71.47400567824583,9.294801135649166,False,5.324895134479092,8.969906001170074,False
12468,1.453378879015746,0.9746400218296148,694.0996168812632,558.2101129144459,0.17736756056547165,train,99.00836601061174,14.801673202122348,True,5.897466208716552,13.904206993405797,False
12469,0.3894915694384718,0.5459552831666347,991.3217177957376,213.5147370209292,0.6325830459594727,test,135.06580270193518,22.013160540387037,True,5.328937902847342,21.684222637539698,True
12470,0.2056690639722207,1.0,434.4814601229518,49.68145078936468,0.9082238912582398,test,45.12188055927154,4.024376111854307,False,5.187034652665002,3.8373414591893056,False
12471,9.695496436966149,0.9800846631719763,723.0805658126911,3872.4875464272454,0.0,train,0.0,-5.0,False,7.369822759125746,-7.369822759125746,False
12472,4.013229620714454,0.9205156322530669,749.1690637918365,1661.7999350983357,0.049891219660639766,train,82.90922559402797,11.581845118805596,False,6.612080342282108,9.969764776523487,False
12473,1.5963350301184476,1.0,434.4814601229518,373.9032733885142,0.4109009027481079,train,153.6371925758131,25.727438515162618,True,5.954100846800793,24.773337668361826,True
12474,5.728161678237978,0.9860022547608116,408.74629080485204,1292.063029802144,0.005940594151616097,train,7.675622078361991,-3.4648755843276016,False,6.906301953035598,-5.3711775373632,False
12475,0.40224855814563326,1.0,434.4814601229518,96.4744016209081,0.6813801646232605,train,65.7357436583849,8.147148731676982,False,5.3380770611623385,7.809071670514643,False
12476,4.823647813265059,0.965477487468482,731.7457763587536,1939.014110893,0.018114506825804712,test,35.1242843471029,2.0248568694205806,False,6.7619268374424575,0.26293003197812315,False
12477,1.5940589562608345,0.9581771856366892,2300.554621090263,2026.4800333566263,0.1316616103053093,train,266.8096244432903,48.361924888658066,True,5.953223813569991,47.408701075088075,True
12480,1.995918872593563,0.9268168919143699,719.475447308606,790.6898175552859,0.09874695762991906,train,78.07821391254025,10.61564278250805,False,6.097250986714765,9.518391795793285,False
12481,3.1204847474648543,0.9781367612130751,719.6752364383597,1238.70032397119,0.018114506825804712,train,22.43844547370263,-0.5123109052594739,False,6.415970813592039,-1.9282817188515127,False
12482,0.11149776755992384,0.07095711305281116,3696.744281040132,227.96179611441644,0.7656313896179199,train,174.5347067388776,29.906941347775522,True,5.105708445927001,29.801232901848522,True
12483,4.330211016565612,0.9825381759592701,207.76385389146105,496.76361211133667,0.018114506825804712,train,8.998627842402213,-3.2002744315195573,False,6.673390827744097,-4.873665259263654,False
12484,1.6035049755340167,0.883778058336762,416.92036524521956,369.7641444624658,0.2754639804363251,train,101.85670305626317,15.371340611252634,True,5.956858604713293,14.414482006539341,False
12485,0.28532166407194176,1.0,434.4814601229518,68.70766559995629,0.7319949269294739,train,50.293662660334725,5.058732532066946,False,5.251009009256774,4.807723522810172,False
12486,0.37412721253297265,1.0,434.4814601229518,89.8123524369471,0.7030795097351075,train,63.145224719525444,7.62904494390509,False,5.317818775055118,7.311226168849972,False
12487,0.19194201005280262,1.0,434.4814601229518,46.392146106814806,0.8297021389007568,train,38.491662853020664,2.6983325706041335,False,5.175583918175182,2.5227486524289517,False
12489,0.5360451019710034,1.0,434.4814601229518,128.05077734324456,0.7229745268821717,train,92.57745016662655,13.51549003332531,False,5.42921099755676,13.08627903576855,False
12490,3.3246452495928467,0.9789579579928848,404.4572638409318,743.6377672505483,0.018114506825804712,train,13.470631410786233,-2.3058737178427533,False,6.464330113804229,-3.770203831646982,False
12492,0.4106685908275494,1.0,434.4814601229518,98.46731041664057,0.6813801646232605,train,67.09367218170024,8.41873443634005,False,5.344063769895145,8.074670666444904,False
12493,1.4744964672971808,1.0,434.4814601229518,345.9206343047218,0.48365222811698916,train,167.30528553312087,28.461057106624175,True,5.906036927765697,27.555020178858477,True
12494,2.17011583013106,0.9751463862648584,174.216163891606,208.54415357522427,0.22835978865623474,train,47.62309883593158,4.524619767186316,False,6.15376812669516,3.370851640491156,False
12495,0.2248928638928582,1.0,434.4814601229518,54.282548437215624,0.9135925769805908,train,49.59213331182956,4.918426662365913,False,5.202853382125366,4.715573280240547,False
12496,0.23381389219965285,1.0,434.4814601229518,56.41568242197528,0.9335925817489624,train,52.66926260346146,5.533852520692292,False,5.210110097415255,5.323742423277038,False
12497,0.5062741228227248,0.8915381381081677,3352.5395006172325,940.9979655469892,0.4870166540145874,train,458.28168061522865,86.65633612304573,True,5.409639133280604,86.24669698976513,True
12499,0.2654020095250402,1.0,434.4814601229518,63.958735515500564,0.8071539163589477,train,51.6245438567024,5.324908771340482,False,5.235389865784578,5.089518905555904,False
12500,3.2304928481004813,0.9324494828134882,236.95147865422098,422.78886065238856,0.072985365614295,test,30.8573995723658,1.17147991447316,False,6.442318498824432,-0.2708385843512717,False
12501,0.5360451019710034,1.0,434.4814601229518,128.05077734324456,0.597990345954895,train,76.57312864328004,10.31462572865601,False,5.42921099755676,9.88541473109925,False
12502,2.333287922726694,0.9399109640653209,481.50642386045257,612.5681147400182,0.13992232456803322,train,85.71195457068104,12.142390914136211,False,6.2039591810511485,10.938431733085062,False
12503,0.2517941896703412,1.0,434.4814601229518,60.71116202110275,0.7705349326133728,train,46.780071136809966,4.356014227361994,False,5.2245778739178395,4.131436353444155,False
12504,0.5411798119524552,0.8666037033086516,196.77177809827432,58.97698326320265,0.6577932596206665,train,38.79466206329556,2.758932412659113,False,5.4325482347692375,2.3263841778898753,False
12505,0.40362779048933134,1.0,434.4814601229518,96.80090415991123,0.7030795097351075,train,68.05873223866551,8.611746447733104,False,5.339060163967602,8.272686283765502,False
12506,1.021755769579074,1.0,434.4814601229518,241.42631614662875,0.6173507690429687,train,149.04472194033215,24.808944388066433,True,5.703966326744673,24.10497806132176,True
12507,0.5927212700606157,0.9254735373548624,375.1458209014748,123.11217903271806,0.597990345954895,train,73.61989453103604,9.723978906207208,False,5.465444043905214,9.258534862301993,False
12509,0.7028556480641771,1.0,434.4814601229518,167.1811939738532,0.7257306933403015,train,121.32852381610391,19.265704763220782,True,5.532306634766844,18.73339812845394,True
12510,1.5122614710130224,0.9126431057402978,496.7763811035033,415.9681743948366,0.2754639804363251,train,114.58424905363313,17.916849810726628,True,5.921183331968161,16.995666478758466,True
12511,0.37772777646945105,1.0,434.4814601229518,90.66587328634806,0.6224157929420471,train,56.43187141430549,6.2863742828610985,False,5.3204356033440545,5.965938679517044,False
12514,0.5351206411060906,0.9369939676874168,912.5964209122908,270.72672589278926,0.597990345954895,train,161.89196847586507,27.378393695173017,True,5.428608971505305,26.94978472366771,True
12515,0.4974879847469844,1.0,434.4814601229518,118.97032443709911,0.7110795021057129,train,84.59735906608756,11.919471813217513,False,5.4037890274340326,11.51568278578348,False
12516,0.5318983421574189,0.857049837912537,564.4899165301306,166.30061936864544,0.49019125699996946,train,81.51910964818978,11.303821929637959,False,5.426507712822611,10.877314216815348,False
12517,1.6186524260324557,1.0,434.4814601229518,379.02352763175935,0.28706775307655336,train,108.80543244039809,16.76108648807962,True,5.962659844245206,15.798426643834414,True
12519,0.32733507927621663,1.0,434.4814601229518,78.70529279208232,0.77534259557724,train,61.023565999079736,7.204713199815949,False,5.2831732323493865,6.921539967466562,False
12520,2.8886330054110303,0.9470809952849261,322.3612554218018,505.6660478306939,0.09635044410824775,train,48.721148278949805,4.744229655789962,False,6.358057683379778,3.3861719724101835,False
12523,4.347283799604068,0.9441557012306323,184.867505830683,444.23131008740216,0.031157984957098962,train,13.841352477175642,-2.2317295045648713,False,6.676588730975535,-3.9083182355404062,False
12524,4.070256043315732,0.9823479885495706,648.9724333399951,1458.4167049081595,0.018114506825804712,train,26.41849935592647,0.28369987118529494,False,6.62339131796811,-1.3396914467828154,False
12525,0.6367390159810825,0.7024177332222842,226.47590850881045,79.85305124847741,0.6423507690429687,train,51.29366887988706,5.2587337759774115,False,5.492705857445052,4.76602791853236,False
12527,1.461561218480116,0.9122764944086136,138.93696787852193,111.9806670247222,0.3648482322692871,train,40.855948412305544,3.17118968246111,False,5.900795790303002,2.2703938921581077,False
12528,1.3247361862668245,0.8680524355780345,276.7351003753286,200.40361572483098,0.4240933358669281,train,84.98983791253754,11.99796758250751,False,5.843606564328975,11.154361018178534,False
12529,0.2860141939930224,1.0,434.4814601229518,68.87266325947064,0.8020402789115906,train,55.23865005000989,6.0477300100019775,False,5.251547663074129,5.796182346927848,False
12530,2.209835562005209,0.9641816242541449,381.1086608829578,465.2182030540396,0.031157984957098962,train,14.495261772526376,-2.1009476454947245,False,6.166219709040133,-3.2671673545348576,False
12531,0.20675102673928691,1.0,434.4814601229518,49.94057589716189,0.8297070980072021,test,41.436050300442616,3.2872100600885243,False,5.1879316463882565,3.099278413700268,False
12533,0.3423252673099696,0.709851490972208,407.7854175368625,77.52128874448643,0.7380239605903626,test,57.21256854927497,6.442513709854994,False,5.294403384226091,6.148110325628903,False
12535,1.7146249558426925,1.0,434.4814601229518,401.0245178721225,0.4420757949352264,test,177.28323252683447,30.456646505366898,True,5.99865380603283,29.457992699334067,True
12537,0.40362779048933134,1.0,434.4814601229518,96.80090415991123,0.6173507690429687,train,59.76011262717591,6.952022525435183,False,5.339060163967602,6.612962361467581,False
12538,0.4499187965169717,1.0,434.4814601229518,107.74664422810109,0.7030795097351075,train,75.75445779949636,10.150891559899273,False,5.371507552462202,9.779384007437072,False
12539,1.341644451475366,0.9534390383688662,1204.4410283669924,894.7857409720528,0.2259523779153824,train,202.17896589741275,35.43579317948255,True,5.850853439592264,34.58493973989029,True
12540,6.026577012399365,0.992293488809226,638.1671356463233,2125.210185919601,0.018114506825804712,train,38.49713441911031,2.6994268838220625,False,6.949699675777453,0.7497272080446091,False
12541,0.7201143776516326,1.0,434.4814601229518,171.216784299875,0.5882226228713989,train,100.71358594047904,15.142717188095808,True,5.542390787249095,14.600326400846713,True
12542,0.47283761546659275,0.8263712990971112,174.2167591723862,45.66663974902218,0.7120999097824097,train,32.5192100453445,1.5038420090689009,False,5.387190890715553,1.1166511183533476,False
12543,0.3549560698998087,1.0,434.4814601229518,85.26508208192008,0.6173507690429687,train,52.638463995785216,5.527692799157045,False,5.303769033067952,5.223923766089093,False
12545,0.8267807557690233,1.0,434.4814601229518,196.1107819807631,0.5204034864902496,test,102.05673468111834,15.41134693622367,True,5.60255526787921,14.808791668344458,True
12547,1.2017412343624725,0.9601213733774852,111.37204581256569,73.80738596624136,0.4106145441532135,train,30.306386143668483,1.0612772287336973,False,5.789248517481687,0.2720287112520108,False
12549,0.386913287340056,0.3390974509062396,344.02720993012866,73.72570690741328,0.6935813903808594,train,51.13477830365544,5.226955660731088,False,5.327080621238524,4.899875039492564,False
12551,0.4892104461432443,1.0,434.4814601229518,117.01897832709106,0.7456257104873657,train,87.25235885564292,12.450471771128587,False,5.398246077592443,12.052225693536144,False
12553,3.793450959090787,0.9702260921060355,311.6720513996077,647.7831143839528,0.018114506825804712,train,11.734271647149148,-2.6531456705701704,False,6.567250602772408,-4.220396273342578,False
12554,0.3549560698998087,1.0,434.4814601229518,85.26508208192008,0.6608692884445191,train,56.34907412464204,6.2698148249284085,False,5.303769033067952,5.966045791860457,False
12557,1.6194736386892141,0.956946651312099,1743.8678354373667,1563.3249117771045,0.2259523779153824,train,353.23698127039216,65.64739625407843,True,5.962973396325984,64.68442285775245,True
12559,1.1549481078002481,0.7838064888401889,140.19975680106498,88.57215511935487,0.5765088677406311,test,51.06263286120682,5.212526572241366,False,5.7677666433587085,4.444759928882657,False
12561,0.6344661253061431,1.0,434.4814601229518,151.16687806974448,0.7030795097351075,train,106.28233452146272,16.256466904292544,True,5.491316222162315,15.76515068213023,True
